,energy,valance,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rms_mean,rms_std,rms_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
85,0.46,0.286,Rasmus Hagen - Closer To You (Lyrics) ft. Nora Andersson-Cmlg7s9xK0Q.wav,89.10290948,107589,1312.060976,0.340534031,0.307183504,0.094361708,0.490671009,0.279463768,0.078100003,0.253696081,0.137737546,0.018971632,6.128394127,54.67876434,2989.76709,-0.135420531,63.10352707,3982.055176,0.011117778,2.714447975,7.368227482,0.145545304,0.071788155,0.00515354,1090.701764,606.6661527,368043.8208,1400.733088,539.4161545,290969.7877,25.26647346,14.92476495,222.7486089,2316.531826,1513.294348,2290059.784,1.413143139,1.784803722,3.185524326,0.023124347,0.064785741,0.004197192,0.043191349,0.032747815,0.001072419,0.00010446,0.10488335,0.011000518,-0.000101962,0.098470509,0.009696442,5.59600907,2.191599647,4.803109012
86,0.157,0.356,Rhys Lewis - Be Your Man (Lyric Video)-AoqrN56_7i4.wav,78.30255682,90004,1475.47541,0.273651659,0.303831756,0.092313737,0.427988321,0.279055387,0.077871904,0.243426184,0.155167736,0.024077026,2.780611038,24.65794945,608.0144653,-9.432548523,75.83665466,5751.19873,0.008918114,3.003729343,9.022390366,0.084738791,0.076531284,0.005857038,1257.660643,867.3945189,752373.2514,1255.68102,555.4875197,308566.3845,26.80796297,13.84531828,191.6928383,2289.28199,1581.149405,2500033.442,0.855740455,1.484241623,2.202973195,0.013962885,0.092704456,0.008594116,0.070235781,0.068083319,0.004635338,-7.72E-08,0.095868997,0.009190865,1.93E-06,0.042275786,0.001787242,4.73106576,2.877343805,8.279107369
87,0.673,0.525,Rhys Lewis - End Like This (Lyrics)-Y7HnIuw3RPM.wav,61.5234375,73715,1249.40678,0.313070595,0.313897192,0.098531455,0.390542984,0.296917945,0.088160269,0.235893548,0.166395815,0.027687567,14.82832909,98.6754837,9736.850586,-3.370865583,54.51499176,2971.884277,0.012498718,3.110512018,9.675284386,0.219004557,0.131320164,0.017244985,1503.057742,625.1471429,390808.9503,1595.976155,360.7746863,130158.3743,25.71434508,16.19092931,262.1461919,3001.06102,1336.333039,1785785.99,2.530725238,3.651729133,13.33512566,-0.0041455,0.096946614,0.009398646,0.071751834,0.053738028,0.002887776,-1.07E-06,0.194182992,0.037707034,-1.82E-05,0.103382476,0.010687937,4.90521542,2.065138892,4.264798645
88,0.381,0.527,Rhys Lewis - Things You Can't Change (Lyric_Lyrics Video)-K8gW6m5i6IA.wav,86.1328125,107324,1277.666667,0.291474402,0.31234467,0.097559191,0.41294688,0.297668368,0.088606454,0.237312163,0.16436627,0.027016271,3.397937775,23.32161331,543.897644,-5.337944031,68.22941589,4655.253418,0.011865307,3.846502304,14.79557991,0.106177643,0.059302758,0.003516817,1358.207986,738.3816091,545207.4007,1510.408592,468.2961459,219301.2803,26.7947152,15.56406295,242.2400555,2749.312542,1519.830418,2309884.5,1.058023658,1.466303919,2.150047183,-0.00464535,0.099126929,0.009826148,0.06186754,0.057925416,0.003355354,-2.21E-06,0.100682311,0.010136928,2.09E-05,0.04563031,0.002082125,6.305378685,3.422667589,11.71465343
89,0.42,0.469,Ruel - Painkiller (Official Video)-dTwj7PhpY9M.wav,64.59960938,62516,1136.654545,0.33993271,0.306359947,0.093856424,0.475501746,0.284189522,0.08076369,0.258992062,0.127374234,0.016224196,10.50105286,104.8419266,10991.83008,-5.183084011,57.34088135,3287.976807,0.004165582,3.705725908,13.73240376,0.169150651,0.130883992,0.017130619,1402.946916,705.2296012,497348.7904,1483.334402,459.0454278,210722.7048,25.52736984,15.33943781,235.2983524,2816.599635,1460.825523,2134011.208,1.924733531,2.976140482,8.857412169,0.006800598,0.080891664,0.006543461,0.067492789,0.051859817,0.002689441,1.65E-06,0.135286883,0.018302539,6.05E-06,0.12088611,0.014613451,5.161795918,2.316801156,5.367567597
90,0.586,0.478,Ruel - Real Thing (Official Video)-fK_yLX_5iUI.wav,129.1992188,155575,1427.293578,0.389413089,0.314121246,0.098672166,0.534718156,0.276611656,0.076514006,0.264460972,0.115731274,0.013393728,1.732621551,13.62213802,185.5626373,-8.187476158,69.55276489,4837.586914,0.006546014,2.674284458,7.151797295,0.07330478,0.054206826,0.00293838,1325.66557,818.7617759,670370.8457,1370.112924,458.8519573,210545.1187,24.67310157,16.06217378,257.9934267,2520.522259,1575.177322,2481183.594,0.838483665,1.272383236,1.6189591,0.001666593,0.071181609,0.005066821,0.069544931,0.05791574,0.003354233,-9.53E-07,0.072850548,0.005307203,1.28E-05,0.037025776,0.001370908,11.55192744,4.223214431,17.83554013
91,0.606,0.431,Safe with You-6Da7mJDvuAU.wav,95.703125,113948,1266.088889,0.372010916,0.308913618,0.095427632,0.422120214,0.309710294,0.095920473,0.231055328,0.173051347,0.029946769,20.88405228,190.1788177,36167.98438,0.81226486,46.75551605,2186.078125,0.01343739,3.487984657,12.16603756,0.267563045,0.136631176,0.018668078,1636.147104,690.3672524,476606.9431,1736.393415,437.3713372,191293.6866,25.88499598,16.53798682,273.505008,3591.011619,1443.295812,2083102.802,2.679026406,3.310215714,10.95752807,-0.020235887,0.095740848,0.00916631,0.063763409,0.049261307,0.002426676,-7.45E-06,0.241861761,0.058497112,-0.000146925,0.1397167,0.019520756,3.375020408,2.037189127,4.150139541
92,0.255,0.313,Sam Smith - To Die For (Official Video)-POIK1H3L86k.wav,172.265625,203952,1333.019608,0.248433396,0.29780066,0.088685237,0.408481777,0.296507895,0.08791694,0.230185231,0.157176296,0.024704388,14.39053249,140.4258728,19719.42578,-4.495999813,61.99649811,3843.565674,0.01258489,2.572173834,6.616078377,0.204347119,0.141095877,0.019908044,1109.764796,663.8219522,440659.5842,1305.90183,646.9379014,418528.6483,24.86041124,14.69907649,216.0628497,2348.669131,1561.411377,2438005.49,1.908107579,2.747560009,7.549086,0.024442406,0.077306891,0.005976355,0.047462865,0.036746551,0.001350309,-1.24E-06,0.177560046,0.031527571,-4.29E-05,0.133866563,0.017920258,8.798040816,2.46106217,6.056827004
93,0.41,0.231,Sasha Sloan - Smiling When I Die (Official Video)-ofnJL1txH6Q.wav,123.046875,157932,1284,0.299103558,0.314508826,0.0989158,0.425578058,0.290002257,0.084101312,0.236793335,0.16511284,0.02726225,13.43980885,109.6195679,12016.44922,-4.851159573,60.69010544,3683.288818,0.008648988,3.049562454,9.29983139,0.213691875,0.107198678,0.011491557,1086.004078,721.1078542,519996.5375,1340.735102,605.3077138,366397.4284,24.92413951,14.62190717,213.8001693,2223.361556,1690.403975,2857465.599,1.88326171,2.49757924,6.237902062,0.003829079,0.08442846,0.007128165,0.04080871,0.032223016,0.001038323,2.03E-05,0.200547561,0.040219326,-6.21E-05,0.086560659,0.007492748,2.81077551,1.649834152,2.721952728
94,0.343,0.0978,Selena Gomez - Lose You To Love Me (Official Music Video)-zlJDTxahav0.wav,198.7680288,257116,1285.58,0.322428972,0.302406847,0.091449909,0.338333964,0.290037394,0.084121689,0.207479253,0.200632607,0.040253443,4.797902107,31.983284,1022.93042,1.071946144,66.90893555,4476.805176,0.013025519,2.619008541,6.859205723,0.132565737,0.059552219,0.003546467,1192.427336,854.9652945,730965.6547,1395.191966,666.8731783,444719.836,25.82480938,15.37697587,236.451387,2505.080685,1847.623479,3413712.52,1.331522059,1.652137872,2.729559549,-0.005771312,0.112691583,0.012699393,0.056685976,0.054001931,0.002916209,5.13E-06,0.125135854,0.015658982,4.46E-05,0.040787872,0.00166365,11.00393651,3.776659061,14.26315366
95,0.459,0.498,SHAED x ZAYN - Trampoline (Official Lyric Video)-Zzylc-7PwQ4.wav,63.02400915,78058,1345.827586,0.31445232,0.310712576,0.096542306,0.401784062,0.298315227,0.08899197,0.236963003,0.164869247,0.027181869,12.96375847,107.907547,11644.03906,-1.713550091,54.74139404,2996.620117,0.005012529,2.946573973,8.682297707,0.211092755,0.111853667,0.012511243,1451.193124,791.5384695,626533.1487,1582.828502,494.8013745,244828.4002,25.60720592,16.14286163,260.5919815,2933.015598,1639.48741,2687918.969,2.128758795,2.782232959,7.740820239,-0.000363182,0.092716577,0.008596364,0.070323838,0.070747521,0.005005212,-1.03E-05,0.201761216,0.040707588,-2.99E-05,0.079328619,0.00629303,4.436172336,1.375759779,1.892714968
96,0.559,0.471,SHY Martin - Same Old (Official Lyric Video)-1vZ-B4OKLIw.wav,86.1328125,108565,1447.533333,0.31884256,0.318907112,0.101701751,0.450943738,0.315074921,0.099272199,0.226003822,0.149515668,0.022354935,4.294382572,61.39510727,3769.359131,-6.449454784,81.0640564,6571.381836,0.010270874,2.262927055,5.120839119,0.09394943,0.097289778,0.009465301,808.4191649,708.5245992,502007.1077,1011.164161,708.7475376,502323.0721,22.62756914,12.70856783,161.5076963,1700.668883,1634.538232,2671715.233,0.913993211,1.693319506,2.867330949,0.005474374,0.068333129,0.004669417,0.034309127,0.034967826,0.001222749,-4.87E-06,0.071056388,0.00504901,-1.80E-05,0.098819532,0.0097653,21.95795011,7.289905686,53.14272492
97,0.243,0.239,SHY Martin - Slow (Lyrics)-Wp_O_hOPq8g.wav,151.9990809,190328,1286,0.238984913,0.302730411,0.091645695,0.32764405,0.295562148,0.087356992,0.209536052,0.198564791,0.039427976,6.797789574,49.36153412,2436.561035,-3.998957157,61.90526581,3832.261963,0.011019269,2.69324398,7.253562927,0.152433902,0.079906836,0.006385102,1266.892412,672.0944477,451710.9467,1458.577547,447.8351267,200556.3007,27.12712091,14.01791443,196.501925,2685.104597,1518.902712,2307065.449,1.470477785,1.980366353,3.921850892,-0.029713558,0.107576274,0.011572655,0.054019515,0.040879254,0.001671113,-3.75E-06,0.147317231,0.021702368,-4.72E-05,0.05876004,0.003452742,2.553034014,1.396356931,1.949812679
98,0.529,0.719,Stephen Puth - Crying My Eyes Out (Official Video)-WIUdVqHAuKA.wav,103.359375,127988,1279.88,0.360217482,0.324743003,0.105458014,0.389606923,0.298993409,0.089397065,0.235801941,0.164675538,0.027118033,23.19852829,201.7236633,40692.43359,0.648510575,49.69250488,2469.344971,0.013470775,3.389592409,11.48933601,0.290875047,0.119976282,0.014394308,1371.444225,662.9835982,439547.2515,1728.212911,455.4937405,207474.5476,25.86306097,17.04853377,290.6525039,3074.168911,1525.114187,2325973.285,2.499242812,3.003708677,9.022265818,-0.006127111,0.092216625,0.008503906,0.047130289,0.047023374,0.002211198,1.90E-06,0.270688713,0.073272377,-4.25E-06,0.105184712,0.011063823,4.411791383,1.478912434,2.187181988
99,0.561,0.492,Stephen Puth - Half Gone (Lyrics)-XTniQmohnms.wav,92.28515625,109214,1241.068182,0.342456937,0.307694465,0.094675891,0.467254728,0.284834445,0.081130661,0.254587533,0.136082775,0.018518522,19.02396774,177.5895844,31538.05859,-1.928629279,53.52033234,2864.425781,0.012294099,3.207172155,10.28595352,0.244689941,0.152206436,0.023166798,1380.548345,594.7082172,353677.8637,1516.501071,528.688424,279511.4497,25.97806635,15.66884712,245.51277,2770.304082,1482.138149,2196733.492,2.571619037,3.513326701,12.34346451,0.024993703,0.085017731,0.007228015,0.067035687,0.037208457,0.001384469,1.36E-05,0.214446127,0.04598714,-6.66E-05,0.131700903,0.017345127,9.595646259,5.260761807,27.67561479
100,0.504,0.309,Tate McRae - tear myself apart (Official Video)-vDTx6dSZl74.wav,86.1328125,106798,1302.414634,0.31879583,0.304488748,0.092713401,0.406309843,0.293576688,0.086187266,0.233394145,0.169883802,0.028860506,8.35303688,69.83054352,4876.304688,-3.105669498,55.73080826,3105.922852,0.010762038,2.41490984,5.83178997,0.166823953,0.091237865,0.008324347,1336.117131,664.6438854,441751.4944,1490.086067,450.1400414,202626.0569,27.38108611,15.486651,239.8363591,2630.04243,1405.804231,1976285.536,1.67669918,2.175993882,4.734949373,0.00078969,0.0938335,0.008804726,0.061350536,0.053342564,0.002845429,9.87E-06,0.164024755,0.026904121,7.71E-06,0.052757706,0.002783376,3.940426304,1.217224042,1.481634367
101,0.316,0.514,Taylor Swift - I Forgot That You Existed (Official Audio)-p1cEvNn88jM.wav,95.703125,114495,1258.186813,0.32427606,0.316755623,0.100334115,0.383753091,0.297307342,0.088391654,0.239959944,0.160476037,0.025752559,10.07844257,112.7419357,12710.74414,-6.106858253,65.77757263,4326.688965,0.016067494,4.736831665,22.43757439,0.161825389,0.133851364,0.01791619,1354.111331,950.4340561,903324.8949,1218.143383,609.1308344,371040.3735,24.97513503,13.32169344,177.4675161,2533.455514,1773.983309,3147016.781,1.461910954,2.31906338,5.378054961,-0.003494962,0.099882134,0.009976441,0.076780526,0.07297714,0.005325663,8.90E-06,0.166199654,0.027622327,3.08E-05,0.09107855,0.008295302,4.504671202,2.233284084,4.987557802
102,0.574,0.166,Taylor Swift - The Archer (Lyric Video)-8KpKc3C9V3w.wav,129.1992188,159260,1361.196581,0.333330154,0.306201935,0.093759634,0.302636534,0.287525982,0.082671188,0.192403857,0.215207085,0.046314089,2.492495298,15.24928474,232.5406799,-0.110034443,71.94148254,5175.577148,0.011908577,1.776736379,3.156792164,0.096635833,0.036784176,0.001353076,1054.755281,410.5383455,168541.7331,1295.845509,399.7785117,159822.8584,26.32979854,14.50048276,210.2640004,2131.395445,983.041187,966369.9754,0.933553755,1.10824319,1.228202969,0.005159799,0.121965851,0.014875669,0.042710248,0.025502571,0.000650381,-3.98E-06,0.096375056,0.009288151,4.06E-07,0.018554069,0.000344253,11.1641542,3.420131432,11.69729901
103,0.645,0.523,The Chainsmokers - Push My Luck (Official Video)-HcYo_92vdbE.wav,89.10290948,113328,1287.818182,0.29393214,0.300133973,0.090080395,0.400388956,0.289550513,0.083839491,0.227290962,0.177966715,0.031672152,6.554726601,29.6439743,878.7651978,-2.751597643,50.51202011,2551.464111,0.010472297,2.488983393,6.195038795,0.166802511,0.039833367,0.001586697,1708.163363,642.6503796,412999.5104,1834.713756,448.2060162,200888.6329,27.19105115,17.06645149,291.2637666,3805.722821,1413.034118,1996665.418,1.908603955,2.154784137,4.643094676,-0.006496152,0.096476856,0.009307784,0.075612355,0.03927663,0.001542654,1.20E-05,0.147154078,0.021654323,2.06E-05,0.057289165,0.003282048,3.600253968,1.971652756,3.887414589
104,0.733,0.687,"The Chainsmokers, ILLENIUM - Takeaway (Official Video) ft. Lennon Stella-lzkKzZmRZk8.wav",99.38401442,121591,1253.515464,0.32026726,0.299712986,0.08982788,0.457461089,0.277720302,0.077128559,0.247990073,0.147764193,0.021834257,6.235641956,76.91384888,5915.739746,-2.915806293,46.89638519,2199.270996,0.008157421,2.379567146,5.662340164,0.142463386,0.086533621,0.007488068,1938.806817,670.2647893,449254.8877,1914.703416,452.5377541,204790.4188,26.41787874,17.68878632,312.8931615,4180.037224,1448.455215,2098022.509,1.667585185,2.048903614,4.198006021,0.018137113,0.080388151,0.006462255,0.094838429,0.052596116,0.002766351,-1.33E-06,0.133566022,0.017839881,7.01E-06,0.071845978,0.005161844,3.305360544,1.976811648,3.907784292
105,0.66,0.49,The Script - Run Through Walls (Official Lyric Video)-vU7mGdsA67M.wav,151.9990809,166184,1178.609929,0.310722321,0.294303536,0.086614579,0.38909477,0.281604648,0.079301186,0.2253747,0.1803873,0.032539578,14.21451569,73.70102692,5431.84082,0.194342822,48.67524719,2369.279785,0.010888803,2.215837002,4.909933567,0.235969573,0.089750908,0.008055226,1580.708258,581.1989422,337792.2105,1714.713991,389.2304848,151500.3703,27.66977459,16.83494478,283.4153659,3388.742009,1223.941878,1498033.72,2.74831565,3.268932573,10.68592017,-0.008883791,0.089975227,0.008095541,0.077285058,0.045018917,0.002026703,3.44E-06,0.219483495,0.048173003,2.62E-05,0.073048249,0.005336047,2.936163265,1.823017479,3.323392729
106,0.647,0.531,The Vamps - Missing You (Lyrics)-h26uvNPySlU.wav,80.74951172,97279,1247.166667,0.300934166,0.311324984,0.09692324,0.453935981,0.288382441,0.083164439,0.245215133,0.152324888,0.023202872,2.105320215,22.57393456,509.5825195,-6.928730965,73.12001038,5346.535645,0.011443106,2.934390545,8.610648155,0.077632114,0.055876039,0.003122132,1223.874657,634.6007023,402718.0513,1349.878753,461.9264062,213376.0047,25.98213661,14.71361037,216.49033,2441.831068,1345.564144,1810542.865,0.776400118,1.131178757,1.279565381,-0.001864571,0.086067231,0.007407568,0.058343185,0.042564823,0.001811764,-3.67E-06,0.061670385,0.003803236,3.91E-06,0.060856465,0.003703509,8.403301587,4.426967629,19.59804239
107,0.144,0.387,The Weepies - Somebody Loved (Kina Grannis Cover)-rqHMwnOGKRQ.wav,78.30255682,96662,1255.350649,0.228413358,0.304133266,0.092497051,0.35496366,0.292250872,0.085410565,0.227173569,0.178116543,0.031725503,4.073447227,41.4074173,1714.574097,-9.770326614,68.63162231,4710.299316,0.01034294,2.712428331,7.357267857,0.117608368,0.059892889,0.003587158,1157.78139,815.3675597,664824.2575,1324.878411,401.4100957,161130.0649,27.56655128,14.00292016,196.0817731,2142.274546,1435.025275,2059297.541,0.853455584,1.03591598,1.073121918,0.02755906,0.10701538,0.011452292,0.052268958,0.069744854,0.004864345,3.30E-06,0.120853066,0.014605464,2.25E-06,0.031986605,0.001023143,5.960562358,3.298991758,10.88334662
108,0.809,0.0396,Tom Walker - Better Half of Me (Official Video)-zU-rQ-nvcKE.wav,107.6660156,130711,1307.11,0.270640731,0.303025126,0.091824219,0.41474089,0.290221363,0.084228434,0.234889891,0.158316446,0.025064097,12.84111023,83.61612701,6991.65625,-2.556566238,53.24961853,2835.521973,0.009105662,2.490742922,6.203799725,0.214334473,0.103353478,0.010681942,1413.584398,760.2276254,577946.0424,1589.482682,493.6370324,243677.5197,26.47155611,16.24586835,263.9282386,2951.752984,1521.252112,2314207.987,2.217265583,2.760850226,7.622293972,0.013675544,0.083015792,0.006891622,0.066294762,0.054775371,0.003000341,-1.18E-05,0.196329236,0.038545169,-6.17E-05,0.089241229,0.007963996,6.54338322,2.269726515,5.151658455
109,0.582,0.462,Tori Kelly - 2 Places (Audio)-UhFTws3eT3E.wav,143.5546875,172822,1261.474453,0.298821479,0.31814307,0.101215012,0.427418977,0.300815344,0.090489879,0.247247152,0.149003956,0.022202179,10.99025154,112.4149017,12637.10938,-3.561870575,55.46715927,3076.605957,0.005877971,3.070915222,9.430520058,0.18497847,0.114076249,0.013013391,1375.998676,614.0580138,377067.2444,1598.35113,442.6910206,195975.3397,26.89930678,15.39925241,237.1369749,2943.386368,1447.452399,2095118.448,1.708668284,2.372701165,5.629710817,0.003373108,0.093764802,0.008791838,0.056954493,0.043188749,0.001865268,-2.61E-07,0.168267205,0.028313855,-2.45E-05,0.095570989,0.009133814,3.080126984,1.468251824,2.15576342
110,0.618,0.543,Virginia To Vegas - Just Friends (Lyrics)-35JhxGnH_4s.wav,99.38401442,119229,1241.96875,0.344211966,0.308193505,0.094983242,0.486016333,0.288781166,0.083394557,0.254517837,0.136213083,0.018554004,11.90825272,118.1031342,13948.34961,-0.844373882,47.88634109,2293.101807,0.011554094,3.186546087,10.15407562,0.20213297,0.107964784,0.011656395,1796.676865,804.4105841,647076.3878,1830.102263,430.4612777,185296.9116,24.9823427,17.87599791,319.5513014,3817.389417,1560.569263,2435376.424,2.265186519,2.802842254,7.8559247,0.017059414,0.069273443,0.00479881,0.086090749,0.07030464,0.004942742,-7.42E-06,0.166867584,0.027844789,-7.46E-06,0.113928027,0.012979596,1.631201814,0.861421982,0.742047831
111,0.689,0.783,Why Don't We - Chills [Official Music Video]-wTdZbbx53uk.wav,107.6660156,135226,1394.082474,0.376237839,0.311679304,0.097143985,0.470417738,0.29343155,0.086102068,0.257234646,0.131010191,0.01716367,18.98315048,203.9952545,41614.06641,0.520372987,47.09175491,2217.633301,0.011726726,3.093695641,9.570952415,0.248663932,0.146852031,0.021565519,1699.171109,786.738739,618957.8435,1706.902863,466.5081495,217629.8536,25.67439507,16.97305062,288.0844475,3514.912079,1605.988294,2579198.399,2.583435391,3.298336399,10.879023,-0.013644136,0.077336275,0.005980899,0.078684709,0.058782938,0.003455434,-7.44E-06,0.198162302,0.0392683,-2.59E-05,0.165176108,0.027283145,6.952054422,2.604471676,6.78327271
112,0.647,0.368,Why Don't We - What Am I [Official Video]-ZxgbQz4n8-s.wav,161.4990234,207993,1283.907407,0.350138038,0.306077272,0.093683288,0.510260105,0.273709536,0.074916907,0.257411445,0.130662471,0.017072681,6.727022171,53.69870758,2883.55127,-3.839138746,56.53147125,3195.807129,0.007495673,2.490463495,6.202408314,0.140945643,0.099020667,0.009805093,1719.73464,705.2251614,497342.5282,1741.445103,336.5428888,113261.116,25.18478993,16.76392951,281.0293325,3516.091239,1286.912159,1656142.906,1.50845972,2.201427887,4.846284743,0.013262581,0.077005931,0.005929913,0.08405448,0.05556652,0.003087638,-1.81E-05,0.145324379,0.021119175,-2.76E-06,0.059468091,0.003536454,18.51675283,9.868230698,97.38197711
