,energy,valance,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rms_mean,rms_std,rms_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
67,0.499,0.645,"Ria Mae, Dan Talevski - Too Close (Official Video)-myaPuSWyMdM.wav",135.9991776,166844,1324.15873,0.35469991,0.311192095,0.096840523,0.423699945,0.2965011,0.087912895,0.238860182,0.15215427,0.023150922,11.22307491,120.2209549,14453.07715,-2.739773989,51.90774155,2694.413574,0.007028806,2.938736439,8.636172295,0.182476759,0.125537843,0.015759751,1850.676418,745.8109439,556233.964,1857.951652,552.1274598,304844.7319,24.72330531,17.5911063,309.447021,4053.396323,1496.251695,2238769.135,2.024339281,2.789465458,7.781117544,-0.005232823,0.07767145,0.006032854,0.079118758,0.0654871,0.00428856,6.50E-06,0.177774772,0.031603869,2.33E-05,0.093851969,0.008808192,6.02093424,1.405394349,1.975133276
68,0.745,0.597,Sam Feldt & Sigma - 2 Hearts (Lyrics) ft. Gia Koka-NKReFV_6xrc.wav,161.4990234,202990,1268.6875,0.35080111,0.30706206,0.094287112,0.475916386,0.282863528,0.08001177,0.253469846,0.138153432,0.019086371,17.89283752,121.3364182,14722.52637,0.819421291,45.63070297,2082.160889,0.013191823,3.063857317,9.38722229,0.256140649,0.11628858,0.013523034,1636.358981,528.7311027,279556.5789,1715.347577,370.3440593,137154.7223,24.66598778,16.69388912,278.685934,3434.541732,1278.500277,1634562.959,3.097694826,3.876550275,15.02764204,0.024608898,0.071874664,0.005165967,0.077643899,0.041060458,0.001685961,3.34E-06,0.201025888,0.040411409,0.000138075,0.138449058,0.01916814,3.762793651,2.121222289,4.499583999
69,0.695,0.69,Samantha Harvey - Get To Know You (Official Music Video)-lv-Ml8s2arw.wav,117.4538352,144733,1391.663462,0.332668185,0.309382975,0.095717818,0.485756934,0.30721873,0.094383352,0.247101558,0.141821791,0.020113421,16.72506905,128.3973999,16485.89258,-0.825558245,51.63216782,2665.880859,0.01364019,3.397969007,11.54619408,0.242732286,0.127863228,0.016349006,1675.510631,766.04751,586828.7875,1693.648942,546.632109,298806.6626,25.29552795,17.01659779,289.5646005,3566.228436,1567.335031,2456539.099,2.812566943,3.684083223,13.5724692,-0.00630829,0.076549181,0.005859777,0.079286747,0.060305388,0.00363674,-1.92E-05,0.189369649,0.035860866,-4.86E-05,0.140554264,0.019755501,8.328997732,2.816668553,7.93362174
70,0.967,0.609,"Seeb, Bastille - Grip (Official Lyric Video)-LMlCPQVbsFc.wav",135.9991776,174802,1334.366412,0.311259836,0.295985669,0.08760751,0.469169289,0.270396382,0.073114201,0.25329792,0.135644769,0.018399503,3.086231947,15.4374218,238.3139801,-2.004149675,57.92960739,3355.839355,0.013984954,2.168964386,4.704406261,0.113087915,0.040497992,0.001640087,1655.934717,571.6787384,326816.5799,1579.244799,402.2820783,161830.8705,25.38422728,17.37615009,301.9305919,3279.401003,1111.315111,1235021.277,1.542836911,1.791590258,3.209795652,0.002718996,0.072860148,0.005308601,0.092684625,0.048932937,0.002394432,-4.53E-06,0.091362178,0.008347047,-1.58E-05,0.048824467,0.002383828,4.161015873,1.04921312,1.100848172
71,0.68,0.728,"Seeb, Olivia O'Brien, Space Primates - Fade Out (Official Music Video)-_fLQy9Tmn9g.wav",107.6660156,133110,1305,0.316243798,0.297140986,0.088292763,0.462851584,0.27061379,0.073231824,0.252934528,0.139131082,0.019357458,8.797872543,56.14336777,3152.077637,-1.050948501,45.1741333,2040.702271,0.013042381,2.903701305,8.431481361,0.188850895,0.081938773,0.006713963,1994.176261,635.8704127,404331.1818,1815.453214,343.146337,117749.4086,26.04785712,17.82636066,317.7791344,3989.292544,1178.701341,1389336.852,2.539261319,3.095753649,9.583690654,-0.002444445,0.073976739,0.005472558,0.115594161,0.055999321,0.003135924,-1.88E-05,0.156404048,0.024462225,5.48E-05,0.087626323,0.007678373,3.917206349,1.302991226,1.697786134
72,0.138,0.551,SHAUN – Way Back Home (feat. Conor Maynard) [Sam Feldt Edit] (Official Lyric Video)-eNt78mQJavY.wav,107.6660156,134740,1271.132075,0.306816876,0.310830593,0.096615657,0.447848886,0.289534658,0.083830319,0.248580201,0.146769264,0.021541217,24.61237717,167.9329681,28201.48047,2.923855305,43.07863617,1855.768921,0.0062317,2.931666851,8.594670296,0.309679449,0.108606875,0.011795453,1755.724032,557.2576659,310536.1062,1885.786149,326.0142542,106285.2939,26.40112489,17.51939747,306.9292876,3872.855748,1250.160686,1562901.74,3.1585029,3.657776496,13.3793289,-0.008758366,0.080415465,0.006466647,0.06885786,0.038772578,0.001503313,-6.42E-06,0.277021915,0.076741137,-0.000141323,0.114359505,0.013078097,2.392816327,1.122810865,1.260704239
73,0.54,0.75,"Shawn Mendes, Camila Cabello - Señorita-Pkh8UtuejGw.wav",117.4538352,140453,1242.946903,0.333710968,0.324410737,0.105242334,0.444787115,0.295934349,0.087577142,0.246303345,0.150558944,0.022667996,7.234605312,44.81463242,2008.351196,-0.190914348,50.34646988,2534.766846,0.010981707,3.128593683,9.788098335,0.170839906,0.055196986,0.003046707,1690.726059,635.3360813,403651.9361,1816.14764,383.0907245,146758.5032,25.85998399,17.56530117,308.5398051,3746.564845,1282.075159,1643716.713,1.802656815,2.120361645,4.495933505,0.012111592,0.08944926,0.00800117,0.067329336,0.038592317,0.001489367,1.21E-06,0.150412202,0.022623831,1.61E-05,0.066630602,0.004439637,10.00896145,2.59141846,6.715449634
74,0.759,0.284,Sheppard - Die Young-7ikKAN42JU0.wav,117.4538352,148021,1345.645455,0.36940968,0.306846917,0.094155036,0.526935101,0.278472543,0.077546962,0.263742355,0.11735972,0.013773304,10.0707922,65.94139862,4348.268555,1.530672431,65.33975983,4269.28418,0.008924088,2.823105812,7.969926834,0.189884707,0.087604284,0.00767451,1181.582602,748.3195986,559982.2217,1392.717366,657.9347687,432878.1598,24.86179182,15.99415841,255.8131032,2471.235057,1731.50612,2998113.444,1.955332497,2.499424125,6.247120957,-0.003590387,0.066584547,0.004433502,0.052743067,0.04338989,0.001882683,-5.16E-07,0.161665529,0.026135745,1.08E-05,0.084653519,0.007166218,5.566984127,3.191344983,10.1846828
75,0.812,0.657,Sigala - We Got Love (Lyric Video) ft. Ella Henderson-CLJjzlRfKDM.wav,123.046875,156846,1275.170732,0.384995371,0.297032863,0.088228524,0.477332085,0.287880003,0.082874902,0.250910898,0.14274822,0.020377054,14.35383415,119.0436935,14171.40137,3.815195322,44.99565125,2024.608765,0.013855299,3.108460188,9.662525177,0.239401564,0.095196709,0.009062414,1715.620736,698.5530417,487976.3521,1703.289379,429.5496414,184512.8944,24.80870703,17.7647937,315.5878954,3560.074306,1452.421945,2109529.506,3.255485446,3.998536208,15.9882918,0.011081657,0.078969616,0.0062362,0.090830517,0.059689881,0.003562882,-8.49E-05,0.174381629,0.030408954,4.28E-05,0.126806498,0.016079888,4.674176871,2.257608975,5.096798284
76,0.868,0.72,"Sigala, Ella Eyre - Came Here for Love (Official Music Video)-Uq8fE3kKIBk.wav",83.35433468,97811,1238.113924,0.326449931,0.294635147,0.086809866,0.50675571,0.26410377,0.069750808,0.263469615,0.117970739,0.013917095,4.249691486,25.8488636,668.1637573,-3.716349602,49.33893967,2434.331055,0.008318202,3.052462101,9.31752491,0.133470938,0.054564066,0.002977237,1994.2131,669.5534553,448301.8295,1818.925257,422.2085056,178260.0222,25.28152804,17.99452601,323.8029662,4058.967123,1462.470365,2138819.569,1.912152291,2.380076138,5.664762424,-0.014543153,0.073374999,0.00538389,0.114503654,0.053775116,0.002891763,2.73E-06,0.096354745,0.009284236,2.79E-05,0.075719908,0.005733505,2.136235828,1.130218025,1.277392783
77,0.685,0.511,Steve Aoki & Backstreet Boys - Let It Be Me (Official Video) [Ultra Music]-Vk-VHOCyrTI.wav,151.9990809,185826,1299.482517,0.292406499,0.308029115,0.094881937,0.427582681,0.302449495,0.091475703,0.246000283,0.143048813,0.020462963,1.156941772,10.17319489,103.4938965,-8.125876427,69.28876495,4800.933105,0.012841635,3.34510088,11.18970013,0.062349774,0.035013594,0.001225952,1578.293354,731.3468425,534868.204,1663.359651,508.302395,258371.3248,24.74876187,17.13229905,293.5156708,3285.059302,1510.168785,2280609.76,0.726663463,0.990898325,0.981879491,0.008597185,0.089147425,0.007947263,0.065948959,0.045523466,0.002072386,3.50E-06,0.049496572,0.002449911,4.93E-07,0.040355455,0.001628563,5.223328798,1.344563198,1.807850194
78,0.316,0.514,Taylor Swift - I Forgot That You Existed (Official Audio)-p1cEvNn88jM.wav,95.703125,114495,1258.186813,0.32427606,0.316755623,0.100334115,0.383753091,0.297307342,0.088391654,0.239959944,0.160476037,0.025752559,10.07844257,112.7419357,12710.74414,-6.106858253,65.77757263,4326.688965,0.016067494,4.736831665,22.43757439,0.161825389,0.133851364,0.01791619,1354.111331,950.4340561,903324.8949,1218.143383,609.1308344,371040.3735,24.97513503,13.32169344,177.4675161,2533.455514,1773.983309,3147016.781,1.461910954,2.31906338,5.378054961,-0.003494962,0.099882134,0.009976441,0.076780526,0.07297714,0.005325663,8.90E-06,0.166199654,0.027622327,3.08E-05,0.09107855,0.008295302,4.504671202,2.233284084,4.987557802
79,0.83,0.728,Taylor Swift - ME! (feat. Brendon Urie of Panic! At The Disco)-FuXNumBwDOM.wav,184.5703125,203855,1757.37069,0.502211332,0.303868443,0.092336036,0.579722643,0.260716051,0.067972854,0.27174501,0.097406278,0.009487983,1.097740412,17.31697273,299.877533,-6.334259033,70.53799438,4975.608887,0.012362747,2.902673006,8.425510406,0.047864154,0.053712867,0.002885072,2014.749768,762.6021771,581562.0805,1892.94717,349.1309104,121892.3926,22.24602277,17.31668308,299.8675128,4186.153854,1300.371543,1690966.15,0.56879289,1.058104254,1.119584612,0.007701636,0.056332725,0.003173376,0.109919214,0.078964094,0.006235328,-3.34E-05,0.047544066,0.002260438,1.39E-05,0.041120112,0.001690864,22.80315646,2.391649411,5.719986906
80,0.671,0.714,Taylor Swift - You Need To Calm Down-Dkk9gvTmCXY.wav,86.1328125,96214,1217.898734,0.456492394,0.306007028,0.093640298,0.473798543,0.306095511,0.093694463,0.250014595,0.144312285,0.020826036,4.49384594,35.60461807,1267.688721,1.039919138,62.96097565,3964.084229,0.014455138,3.842846394,14.76746845,0.128197402,0.057990961,0.003362952,1545.899532,883.3528479,780312.2538,1691.858592,591.4599146,349824.8305,24.48084986,17.12682236,293.3280442,3300.196711,1890.77509,3575030.44,1.321696641,1.753272201,3.073963409,-0.004855358,0.079046129,0.006248291,0.061645886,0.056014033,0.003137572,4.41E-07,0.100773796,0.010155358,4.05E-05,0.072581649,0.005268096,4.164498866,2.292872349,5.257263609
81,0.696,0.522,The Chainsmokers - Call You Mine (Official Video) ft. Bebe Rexha-3XCVM3G3pns.wav,103.359375,129998,1274.490196,0.268505633,0.297782034,0.088674143,0.425026655,0.276761979,0.076597191,0.246477509,0.150273653,0.022582171,5.396394253,38.74610138,1501.260498,-2.009281874,50.12743759,2512.76001,0.009044115,2.373226643,5.632205009,0.149808198,0.054518551,0.002972272,1812.570725,641.343521,411321.512,1634.5747,552.5279867,305287.1761,26.60499791,16.52254438,272.9944727,3685.431881,1419.397718,2014689.882,1.839487396,2.074666377,4.304240574,0.021234825,0.088248138,0.007787734,0.10347462,0.0448291,0.002009648,-1.81E-06,0.130416185,0.017008381,2.91E-05,0.059156887,0.003499537,6.34369161,2.724974214,7.425484466
82,0.859,0.291,The Chainsmokers - This Feeling (Official Video) ft. Kelsea Ballerini-fKtY_37r1VI.wav,103.359375,114698,1194.770833,0.333877295,0.297370523,0.088429227,0.466495186,0.275880277,0.076109931,0.249972942,0.144384423,0.020846862,11.12116623,86.53957367,7489.098145,1.973415256,47.68576431,2273.932129,0.013185511,2.534267664,6.422513008,0.205263406,0.089905389,0.008082979,1576.865351,617.330559,381097.019,1637.833376,467.0431812,218129.3331,26.16083612,16.60699871,275.7924061,3353.471389,1417.654002,2009742.869,2.476158962,2.996187241,8.97713798,-0.017997857,0.078699018,0.006193535,0.079771438,0.042158946,0.001777377,-1.69E-05,0.177737296,0.031590547,3.32E-05,0.08784543,0.00771682,3.929977324,1.988838591,3.955478942
83,0.969,0.575,The Chainsmokers with Kygo - Family (Official Video)-mPbFxEGzCaM.wav,117.4538352,143209,1256.219298,0.324949831,0.302669793,0.091609009,0.422148108,0.28599447,0.081792839,0.234516683,0.168330801,0.028335259,12.6376152,86.48897552,7480.342285,2.123532057,50.28557205,2528.638916,0.009940677,2.271604776,5.160187721,0.213838935,0.096994147,0.009407865,1542.786617,644.0703596,414826.6282,1753.185627,576.3386444,332166.233,25.6808031,16.90677501,285.8390413,3553.391013,1544.568112,2385690.654,2.390012134,2.95235108,8.716376902,0.004087647,0.093027533,0.008654122,0.065693291,0.036050389,0.001299631,2.50E-06,0.198465839,0.039388686,-0.000121012,0.071870387,0.005165353,12.99969161,8.083860638,65.34880281
84,0.775,0.501,The Script - Something Unreal (Official Lyric Video)-SEFZQBED5MY.wav,135.9991776,172287,1295.390977,0.361398488,0.303914428,0.092363983,0.540020108,0.267119527,0.071352839,0.261924448,0.121362749,0.014728917,9.776417732,89.63180542,8033.86084,-3.113710642,51.80615616,2683.877686,0.012998721,2.491060019,6.20538044,0.173389867,0.118793882,0.014111986,1723.639296,661.1983796,437183.2972,1656.359278,464.5054771,215765.3383,25.47923801,15.73495432,247.5887875,3475.03732,1340.642685,1797322.808,2.080716757,2.975751063,8.85509439,0.02312891,0.062362424,0.003889072,0.091909497,0.053749366,0.002888994,-7.08E-05,0.139813125,0.019547708,0.000101494,0.115911573,0.013435492,3.444680272,1.904946102,3.628819651
85,0.726,0.767,"Tiësto, Jonas Blue & Rita Ora - Ritual (Official Video)-ontU9cOg354.wav",151.9990809,85017,850.17,0.310469419,0.303608865,0.092178345,0.46990633,0.29011929,0.084169194,0.250434643,0.143582112,0.020615823,9.833792686,108.167366,11700.17969,-0.689587355,46.93104935,2202.523438,0.012736758,3.155208826,9.955343246,0.18211554,0.109463595,0.011982279,2093.731943,621.2053419,385896.0768,1892.566378,310.2058435,96227.66534,26.23107003,17.38955754,302.3967113,4282.249106,1045.673047,1093432.121,2.243411186,2.971558694,8.830161073,-0.005658517,0.079869956,0.00637921,0.105841953,0.050651548,0.002565579,-1.53E-05,0.155133307,0.024066342,4.18E-07,0.106196187,0.01127763,3.347156463,1.58949494,2.526494164
86,0.747,0.833,"Tiësto, Mabel - God Is A Dancer (Official Video)-jnwDkVo6DxA.wav",117.4538352,150499,1343.741071,0.38219583,0.308603138,0.095235899,0.468893051,0.290144086,0.084183596,0.252653103,0.138946912,0.019306244,11.04363441,110.905571,12300.0459,-3.236337423,45.31914902,2053.825439,0.008967641,3.501608133,12.26125908,0.196511313,0.111144185,0.012353029,2335.421078,886.3712101,785653.922,1991.739248,397.7018259,158166.7423,26.15514368,18.65442329,347.9875084,4629.97617,1376.465327,1894656.796,2.372433645,3.18873455,10.16802803,-0.002395583,0.079546881,0.006327706,0.137652796,0.094218915,0.008877204,-3.87E-06,0.158783361,0.025212158,-7.30E-05,0.120691814,0.014566514,5.172244898,1.180612537,1.393845963
87,0.33,0.33,TONES AND I - NEVER SEEN THE RAIN (OFFICIAL VIDEO)-UdRJY-jlEhQ.wav,123.046875,152401,1360.723214,0.314325005,0.327478319,0.107242048,0.482398063,0.288500309,0.083232425,0.25583197,0.133728592,0.017883336,6.396414757,55.72290421,3105.042236,-4.015831947,60.42947006,3651.720947,0.009069541,3.47849679,12.0999403,0.13711217,0.103515461,0.010715451,1849.483468,791.176843,625960.7969,1629.154227,398.2582228,158609.6121,26.36459486,16.31698443,266.2439808,3551.711857,1493.75207,2231295.247,1.345406054,2.04647952,4.188078428,0.002036375,0.075357772,0.005678794,0.107921305,0.075432666,0.005690087,5.26E-06,0.135382414,0.018328397,2.10E-05,0.070587531,0.004982599,7.808870748,1.948071166,3.794981268
88,0.875,0.668,Valerie Broussard & Galantis - Roots (Lyrics)-VEXik0adY-U.wav,123.046875,150752,1256.266667,0.27444163,0.293729186,0.086276829,0.427332312,0.279784799,0.07827954,0.23829851,0.162932973,0.026547154,7.287343502,39.78921509,1583.181641,0.151916742,48.99854279,2400.857178,0.014680273,2.534006596,6.421189785,0.175128758,0.063935004,0.004087685,1822.837364,589.6513912,347688.7632,1803.202835,431.2326035,185961.5584,26.42563919,17.69895395,313.252971,3788.593758,1426.334298,2034429.529,2.302329321,2.76346206,7.636722555,0.020136677,0.081303617,0.006610278,0.10086617,0.044379293,0.001969522,-5.55E-06,0.149628282,0.022388624,-7.48E-05,0.069257915,0.004796659,3.444680272,2.115620453,4.475849899
89,0.618,0.543,Virginia To Vegas - Just Friends (Lyrics)-35JhxGnH_4s.wav,99.38401442,119229,1241.96875,0.344211966,0.308193505,0.094983242,0.486016333,0.288781166,0.083394557,0.254517837,0.136213083,0.018554004,11.90825272,118.1031342,13948.34961,-0.844373882,47.88634109,2293.101807,0.011554094,3.186546087,10.15407562,0.20213297,0.107964784,0.011656395,1796.676865,804.4105841,647076.3878,1830.102263,430.4612777,185296.9116,24.9823427,17.87599791,319.5513014,3817.389417,1560.569263,2435376.424,2.265186519,2.802842254,7.8559247,0.017059414,0.069273443,0.00479881,0.086090749,0.07030464,0.004942742,-7.42E-06,0.166867584,0.027844789,-7.46E-06,0.113928027,0.012979596,1.631201814,0.861421982,0.742047831
90,0.724,0.478,Wherever You Go-hwc5jXej-Vw.wav,135.9991776,138638,1165.02521,0.35300678,0.312947899,0.097936392,0.46666646,0.283141464,0.080169082,0.254416106,0.136402999,0.018605778,15.73728371,158.5713654,25144.87695,1.080569148,40.70258331,1656.700317,0.013348585,3.059235811,9.358923912,0.23874265,0.127434865,0.016239645,2385.759751,617.6466532,381487.3882,2078.015837,250.5770248,62788.84536,25.07480984,18.79636419,353.3033067,4940.132628,958.43308,918593.9689,2.924309361,3.669460438,13.46493991,0.013519814,0.068840154,0.004738967,0.121595259,0.064346347,0.004140452,-6.10E-05,0.177007809,0.031331763,-2.83E-05,0.149022058,0.022207575,5.305759637,3.036407513,9.219770584
91,0.543,0.164,Why Don't We & Macklemore - I Don't Belong In This Club  [Official Music Video]-75fEhQlc9h4.wav,117.4538352,146263,1283.008772,0.386850685,0.302425116,0.091460943,0.410950154,0.293106526,0.085911438,0.233162555,0.170201516,0.028968556,8.333614349,78.80775452,6210.662598,-4.360616207,56.55870056,3198.886475,0.012400944,3.052011728,9.314775467,0.153422832,0.118246242,0.013982173,1946.208862,771.0739938,594555.1039,1724.179067,409.8792482,168000.9981,25.72007475,16.61633875,276.1027133,3877.230722,1294.463974,1675636.979,1.782678565,2.687060422,7.220293713,0.020836404,0.098764309,0.009754389,0.098074804,0.069823022,0.004875254,1.43E-05,0.156608164,0.024526119,-2.14E-05,0.07962805,0.006340626,5.205913832,2.922834331,8.542960527
92,0.719,0.611,Zak Abel - You Come First ft. Saweetie [Official Video]-vFgKUUA0voY.wav,99.38401442,120881,1246.195876,0.37001577,0.307506293,0.094560117,0.438669115,0.294378072,0.086658455,0.243355399,0.155278728,0.024111483,13.97224522,107.5886078,11575.30859,1.30086863,45.58218384,2077.735352,0.013053458,3.493644714,12.20555305,0.230961949,0.100622043,0.010124796,2101.459261,833.3994143,694554.5837,1955.319069,414.2869793,171633.7012,25.92375578,18.21222403,331.6851041,4463.00218,1496.300562,2238915.372,2.634148338,3.181749264,10.12352838,-0.000442677,0.089152835,0.007948228,0.103428891,0.072938534,0.00532003,-8.21E-06,0.208658859,0.043538518,-2.21E-05,0.096090451,0.009233374,2.649396825,1.722271167,2.966217974
93,0.741,0.458,"Zedd, Elley Duhé - Happy Now (Official Music Video)-KfXvjxbRhZk.wav",107.6660156,138403,1343.718447,0.276632041,0.299853623,0.089912191,0.471429616,0.290358663,0.084308155,0.249485926,0.14522433,0.021090106,11.64005852,136.0917053,18520.95117,-3.497036219,53.67063141,2880.536865,0.012576347,2.638602972,6.962225914,0.19537352,0.12332195,0.015208303,1568.23005,736.32119,542168.8949,1544.533057,494.1243289,244158.8524,26.71766976,14.48824893,209.9093571,3282.363485,1519.08368,2307615.227,2.092729957,2.945537813,8.67619301,0.007942263,0.093205972,0.008687353,0.077919219,0.047447844,0.002251298,3.14E-05,0.162623003,0.026446242,-1.03E-05,0.123569377,0.015269391,5.549569161,1.187355054,1.409812025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
